,0,1,2
84533,0.0,0.0,0.0
84534,0.0,0.0,0.0
84535,0.0,0.0,0.0
84536,0.0,0.0,0.0
84537,0.0,0.0,0.0
84538,0.0,0.0,0.0
84539,0.0,0.0,0.0
84540,0.0,0.0,0.0
84541,0.0,0.0,0.0
84542,0.0,0.0,0.0
84543,0.0,0.0,0.0
84544,0.0,0.0,0.0
84545,0.0,0.0,0.0
84546,0.0,0.0,0.0
84547,0.0,0.0,0.0
84548,0.0,0.0,0.0
84549,0.0,0.0,0.0
84550,0.0,0.0,0.0
84551,0.0,0.0,0.0
84552,0.0,0.0,0.0
84553,0.0,0.0,0.0
84554,0.0,0.0,0.0
84555,0.0,0.0,0.0
84556,0.0,0.0,0.0
84557,0.0,0.0,0.0
84558,0.0,0.0,0.0
84559,0.0,0.0,0.0
84560,0.0,0.0,0.0
84561,0.0,0.0,0.0
84562,0.0,0.0,0.0
84563,0.0,0.0,0.0
84564,0.0,0.0,0.0
84565,0.0,0.0,0.0
84566,0.0,0.0,0.0
84567,0.0,0.0,0.0
84568,0.0,0.0,0.0
84569,0.0,0.0,0.0
84570,0.0,0.0,0.0
84571,0.0,0.0,0.0
84572,0.0,0.0,0.0
84573,0.0,0.0,0.0
84574,0.0,0.0,0.0
84575,0.0,0.0,0.0
84576,0.0,0.0,0.0
84577,0.0,0.0,0.0
84578,0.0,0.0,0.0
84579,0.0,0.0,0.0
84580,0.0,0.0,0.0
84581,0.0,0.0,0.0
84582,0.0,0.0,0.0
84583,0.0,0.0,0.0
84584,0.0,0.0,0.0
84585,0.0,0.0,0.0
84586,0.0,0.0,0.0
84587,0.0,0.0,0.0
84588,0.0,0.0,0.0
84589,0.0,0.0,0.0
84590,0.0,0.0,0.0
84591,0.0,0.0,0.0
84592,0.0,0.0,0.0
84593,0.0,0.0,0.0
84594,0.0,0.0,0.0
84595,0.0,0.0,0.0
84596,0.0,0.0,0.0
84597,0.0,0.0,0.0
84598,0.0,0.0,0.0
84599,0.0,0.0,0.0
84600,0.0,0.0,0.0
84601,0.0,0.0,0.0
84602,0.0,0.0,0.0
84603,0.0,0.0,0.0
84604,0.0,0.0,0.0
84605,0.0,0.0,0.0
84606,0.0,0.0,0.0
84607,0.0,0.0,0.0
84608,0.0,0.0,0.0
84609,0.0,0.0,0.0
84610,0.0,0.0,0.0
84611,0.0,0.0,0.0
84612,0.0,0.0,0.0
84613,0.0,0.0,0.0
84614,0.0,0.0,0.0
84615,0.0,0.0,0.0
84616,0.0,0.0,0.0
84617,0.0,0.0,0.0
84618,0.0,0.0,0.0
84619,0.0,0.0,0.0
84620,0.0,0.0,0.0
84621,0.0,0.0,0.0
84622,0.0,0.0,0.0
84623,0.0,0.0,0.0
84624,0.0,0.0,0.0
84625,0.0,0.0,0.0
84626,0.0,0.0,0.0
84627,0.0,0.0,0.0
84628,0.0,0.0,0.0
84629,0.0,0.0,0.0
84630,0.0,0.0,0.0
84631,0.0,0.0,0.0
84632,0.0,0.0,0.0
84633,0.0,0.0,0.0
84634,0.0,0.0,0.0
84635,0.0,0.0,0.0
84636,0.0,0.0,0.0
84637,0.0,0.0,0.0
84638,0.0,0.0,0.0
84639,0.0,0.0,0.0
84640,0.0,0.0,0.0
84641,0.0,0.0,0.0
84642,0.0,0.0,0.0
84643,0.0,0.0,0.0
84644,0.0,0.0,0.0
84645,0.0,0.0,0.0
84646,0.0,0.0,0.0
84647,0.0,0.0,0.0
84648,0.0,0.0,0.0
84649,0.0,0.0,0.0
84650,0.0,0.0,0.0
84651,0.0,0.0,0.0
84652,0.0,0.0,0.0
84653,0.0,0.0,0.0
84654,0.0,0.0,0.0
84655,0.0,0.0,0.0
84656,0.0,0.0,0.0
84657,0.0,0.0,0.0
84658,0.0,0.0,0.0
84659,0.0,0.0,0.0
84660,0.0,0.0,0.0
84661,0.0,0.0,0.0
84662,0.0,0.0,0.0
84663,0.0,0.0,0.0
84664,0.0,0.0,0.0
84665,0.0,0.0,0.0
84666,0.0,0.0,0.0
84667,0.0,0.0,0.0
84668,0.0,0.0,0.0
84669,0.0,0.0,0.0
84670,0.0,0.0,0.0
84671,0.0,0.0,0.0
84672,0.0,0.0,0.0
84673,0.0,0.0,0.0
84674,0.0,0.0,0.0
84675,0.0,0.0,0.0
84676,0.0,0.0,0.0
84677,0.0,0.0,0.0
84678,0.0,0.0,0.0
84679,0.0,0.0,0.0
84680,0.0,0.0,0.0
84681,0.0,0.0,0.0
84682,0.0,0.0,0.0
84683,0.0,0.0,0.0
84684,0.0,0.0,0.0
84685,0.0,0.0,0.0
84686,0.0,0.0,0.0
84687,0.0,0.0,0.0
84688,0.0,0.0,0.0
84689,0.0,0.0,0.0
84690,0.0,0.0,0.0
84691,0.0,0.0,0.0
84692,0.0,0.0,0.0
84693,0.0,0.0,0.0
84694,0.0,0.0,0.0
84695,0.0,0.0,0.0
84696,0.0,0.0,0.0
84697,0.0,0.0,0.0
84698,0.0,0.0,0.0
84699,0.0,0.0,0.0
84700,0.0,0.0,0.0
84701,0.0,0.0,0.0
84702,0.0,0.0,0.0
84703,0.0,0.0,0.0
84704,0.0,0.0,0.0
84705,0.0,0.0,0.0
84706,0.0,0.0,0.0
84707,0.0,0.0,0.0
84708,0.0,0.0,0.0
84709,0.0,0.0,0.0
84710,0.0,0.0,0.0
84711,0.0,0.0,0.0
84712,0.0,0.0,0.0
84713,0.0,0.0,0.0
84714,0.0,0.0,0.0
84715,0.0,0.0,0.0
84716,0.0,0.0,0.0
84717,0.0,0.0,0.0
84718,0.0,0.0,0.0
84719,0.0,0.0,0.0
84720,0.0,0.0,0.0
84721,0.0,0.0,0.0
84722,0.0,0.0,0.0
84723,0.0,0.0,0.0
84724,0.0,0.0,0.0
84725,0.0,0.0,0.0
84726,0.0,0.0,0.0
84727,0.0,0.0,0.0
84728,0.0,0.0,0.0
84729,0.0,0.0,0.0
84730,0.0,0.0,0.0
84731,0.0,0.0,0.0
84732,0.0,0.0,0.0
84733,0.0,0.0,0.0
84734,0.0,0.0,0.0
84735,0.0,0.0,0.0
84736,0.0,0.0,0.0
84737,0.0,0.0,0.0
84738,0.0,0.0,0.0
84739,0.0,0.0,0.0
84740,0.0,0.0,0.0
84741,0.0,0.0,0.0
84742,0.0,0.0,0.0
84743,0.0,0.0,0.0
84744,0.0,0.0,0.0
84745,0.0,0.0,0.0
84746,0.0,0.0,0.0
84747,0.0,0.0,0.0
84748,0.0,0.0,0.0
84749,0.0,0.0,0.0
84750,0.0,0.0,0.0
84751,0.0,0.0,0.0
84752,0.0,0.0,0.0
84753,0.0,0.0,0.0
84754,0.0,0.0,0.0
84755,0.0,0.0,0.0
84756,0.0,0.0,0.0
84757,0.0,0.0,0.0
84758,0.0,0.0,0.0
84759,0.0,0.0,0.0
84760,0.0,0.0,0.0
84761,0.0,0.0,0.0
84762,0.0,0.0,0.0
84763,0.0,0.0,0.0
84764,0.0,0.0,0.0
84765,0.0,0.0,0.0
84766,0.0,0.0,0.0
84767,0.0,0.0,0.0
84768,0.0,0.0,0.0
84769,0.0,0.0,0.0
84770,0.0,0.0,0.0
84771,0.0,0.0,0.0
84772,0.0,0.0,0.0
84773,0.0,0.0,0.0
84774,0.0,0.0,0.0
84775,0.0,0.0,0.0
84776,0.0,0.0,0.0
84777,0.0,0.0,0.0
84778,0.0,0.0,0.0
84779,0.0,0.0,0.0
84780,0.0,0.0,0.0
84781,0.0,0.0,0.0
84782,0.0,0.0,0.0
84783,0.0,0.0,0.0
84784,0.0,0.0,0.0
84785,0.0,0.0,0.0
84786,0.0,0.0,0.0
84787,0.0,0.0,0.0
84788,0.0,0.0,0.0
84789,0.0,0.0,0.0
84790,0.0,0.0,0.0
84791,0.0,0.0,0.0
84792,0.0,0.0,0.0
84793,0.0,0.0,0.0
84794,0.0,0.0,0.0
84795,0.0,0.0,0.0
84796,0.0,0.0,0.0
84797,0.0,0.0,0.0
84798,0.0,0.0,0.0
84799,0.0,0.0,0.0
84800,0.0,0.0,0.0
84801,0.0,0.0,0.0
84802,0.0,0.0,0.0
84803,0.0,0.0,0.0
84804,0.0,0.0,0.0
84805,0.0,0.0,0.0
84806,0.0,0.0,0.0
84807,0.0,0.0,0.0
84808,0.0,0.0,0.0
84809,0.0,0.0,0.0
84810,0.0,0.0,0.0
84811,0.0,0.0,0.0
84812,0.0,0.0,0.0
84813,0.0,0.0,0.0
84814,0.0,0.0,0.0
84815,0.0,0.0,0.0
84816,0.0,0.0,0.0
84817,0.0,0.0,0.0
84818,0.0,0.0,0.0
84819,0.0,0.0,0.0
84820,0.0,0.0,0.0
84821,0.0,0.0,0.0
84822,0.0,0.0,0.0
84823,0.0,0.0,0.0
84824,0.0,0.0,0.0
84825,0.0,0.0,0.0
84826,0.0,0.0,0.0
84827,0.0,0.0,0.0
84828,0.0,0.0,0.0
84829,0.0,0.0,0.0
84830,0.0,0.0,0.0
84831,0.0,0.0,0.0
84832,0.0,0.0,0.0
84833,0.0,0.0,0.0
84834,0.0,0.0,0.0
84835,0.0,0.0,0.0
84836,0.0,0.0,0.0
84837,0.0,0.0,0.0
84838,0.0,0.0,0.0
84839,0.0,0.0,0.0
84840,0.0,0.0,0.0
84841,0.0,0.0,0.0
84842,0.0,0.0,0.0
84843,0.0,0.0,0.0
84844,0.0,0.0,0.0
84845,0.0,0.0,0.0
84846,0.0,0.0,0.0
84847,0.0,0.0,0.0
84848,0.0,0.0,0.0
84849,0.0,0.0,0.0
84850,0.0,0.0,0.0
84851,0.0,0.0,0.0
84852,0.0,0.0,0.0
84853,0.0,0.0,0.0
84854,0.0,0.0,0.0
84855,0.0,0.0,0.0
84856,0.0,0.0,0.0
84857,0.0,0.0,0.0
84858,0.0,0.0,0.0
84859,0.0,0.0,0.0
84860,0.0,0.0,0.0
84861,0.0,0.0,0.0
84862,0.0,0.0,0.0
84863,0.0,0.0,0.0
84864,0.0,0.0,0.0
84865,0.0,0.0,0.0
84866,0.0,0.0,0.0
84867,0.0,0.0,0.0
84868,0.0,0.0,0.0
84869,0.0,0.0,0.0
84870,0.0,0.0,0.0
84871,0.0,0.0,0.0
84872,0.0,0.0,0.0
84873,0.0,0.0,0.0
84874,0.0,0.0,0.0
84875,0.0,0.0,0.0
84876,0.0,0.0,0.0
84877,0.0,0.0,0.0
84878,0.0,0.0,0.0
84879,0.0,0.0,0.0
84880,0.0,0.0,0.0
84881,0.0,0.0,0.0
84882,0.0,0.0,0.0
84883,0.0,0.0,0.0
84884,0.0,0.0,0.0
84885,0.0,0.0,0.0
84886,0.0,0.0,0.0
84887,0.0,0.0,0.0
84888,0.0,0.0,0.0
84889,0.0,0.0,0.0
84890,0.0,0.0,0.0
84891,0.0,0.0,0.0
84892,0.0,0.0,0.0
84893,0.0,0.0,0.0
84894,0.0,0.0,0.0
84895,0.0,0.0,0.0
84896,0.0,0.0,0.0
84897,0.0,0.0,0.0
84898,0.0,0.0,0.0
84899,0.0,0.0,0.0
84900,0.0,0.0,0.0
84901,0.0,0.0,0.0
84902,0.0,0.0,0.0
84903,0.0,0.0,0.0
84904,0.0,0.0,0.0
84905,0.0,0.0,0.0
84906,0.0,0.0,0.0
84907,0.0,0.0,0.0
84908,0.0,0.0,0.0
84909,0.0,0.0,0.0
84910,0.0,0.0,0.0
84911,0.0,0.0,0.0
84912,0.0,0.0,0.0
84913,0.0,0.0,0.0
84914,0.0,0.0,0.0
84915,0.0,0.0,0.0
84916,0.0,0.0,0.0
84917,0.0,0.0,0.0
84918,0.0,0.0,0.0
84919,0.0,0.0,0.0
84920,0.0,0.0,0.0
84921,0.0,0.0,0.0
84922,0.0,0.0,0.0
84923,0.0,0.0,0.0
84924,0.0,0.0,0.0
84925,0.0,0.0,0.0
84926,0.0,0.0,0.0
84927,0.0,0.0,0.0
84928,0.0,0.0,0.0
84929,0.0,0.0,0.0
84930,0.0,0.0,0.0
84931,0.0,0.0,0.0
84932,0.0,0.0,0.0
84933,0.0,0.0,0.0
84934,0.0,0.0,0.0
84935,0.0,0.0,0.0
84936,0.0,0.0,0.0
84937,0.0,0.0,0.0
84938,0.0,0.0,0.0
84939,0.0,0.0,0.0
84940,0.0,0.0,0.0
84941,0.0,0.0,0.0
84942,0.0,0.0,0.0
84943,0.0,0.0,0.0
84944,0.0,0.0,0.0
84945,0.0,0.0,0.0
84946,0.0,0.0,0.0
84947,0.0,0.0,0.0
84948,0.0,0.0,0.0
84949,0.0,0.0,0.0
84950,0.0,0.0,0.0
84951,0.0,0.0,0.0
84952,0.0,0.0,0.0
84953,0.0,0.0,0.0
84954,0.0,0.0,0.0
84955,0.0,0.0,0.0
84956,0.0,0.0,0.0
84957,0.0,0.0,0.0
84958,0.0,0.0,0.0
84959,0.0,0.0,0.0
84960,0.0,0.0,0.0
84961,0.0,0.0,0.0
84962,0.0,0.0,0.0
84963,0.0,0.0,0.0
84964,0.0,0.0,0.0
84965,0.0,0.0,0.0
84966,0.0,0.0,0.0
84967,0.0,0.0,0.0
84968,0.0,0.0,0.0
84969,0.0,0.0,0.0
84970,0.0,0.0,0.0
84971,0.0,0.0,0.0
84972,0.0,0.0,0.0
84973,0.0,0.0,0.0
84974,0.0,0.0,0.0
84975,0.0,0.0,0.0
84976,0.0,0.0,0.0
84977,0.0,0.0,0.0
84978,0.0,0.0,0.0
84979,0.0,0.0,0.0
84980,0.0,0.0,0.0
84981,0.0,0.0,0.0
84982,0.0,0.0,0.0
84983,0.0,0.0,0.0
84984,0.0,0.0,0.0
84985,0.0,0.0,0.0
84986,0.0,0.0,0.0
84987,0.0,0.0,0.0
84988,0.0,0.0,0.0
84989,0.0,0.0,0.0
84990,0.0,0.0,0.0
84991,0.0,0.0,0.0
84992,0.0,0.0,0.0
84993,0.0,0.0,0.0
84994,0.0,0.0,0.0
84995,0.0,0.0,0.0
84996,0.0,0.0,0.0
84997,0.0,0.0,0.0
84998,0.0,0.0,0.0
84999,0.0,0.0,0.0
85000,0.0,0.0,0.0
85001,0.0,0.0,0.0
85002,0.0,0.0,0.0
85003,0.0,0.0,0.0
85004,0.0,0.0,0.0
85005,0.0,0.0,0.0
85006,0.0,0.0,0.0
85007,0.0,0.0,0.0
85008,0.0,0.0,0.0
85009,0.0,0.0,0.0
85010,0.0,0.0,0.0
85011,0.0,0.0,0.0
85012,0.0,0.0,0.0
85013,0.0,0.0,0.0
85014,0.0,0.0,0.0
85015,0.0,0.0,0.0
85016,0.0,0.0,0.0
85017,0.0,0.0,0.0
85018,0.0,0.0,0.0
85019,0.0,0.0,0.0
85020,0.0,0.0,0.0
85021,0.0,0.0,0.0
85022,0.0,0.0,0.0
85023,0.0,0.0,0.0
85024,0.0,0.0,0.0
85025,0.0,0.0,0.0
85026,0.0,0.0,0.0
85027,0.0,0.0,0.0
85028,0.0,0.0,0.0
85029,0.0,0.0,0.0
85030,0.0,0.0,0.0
85031,0.0,0.0,0.0
85032,0.0,0.0,0.0
85033,0.0,0.0,0.0
85034,0.0,0.0,0.0
85035,0.0,0.0,0.0
85036,0.0,0.0,0.0
85037,0.0,0.0,0.0
85038,0.0,0.0,0.0
85039,0.0,0.0,0.0
85040,0.0,0.0,0.0
85041,0.0,0.0,0.0
85042,0.0,0.0,0.0
85043,0.0,0.0,0.0
85044,0.0,0.0,0.0
85045,0.0,0.0,0.0
85046,0.0,0.0,0.0
85047,0.0,0.0,0.0
85048,0.0,0.0,0.0
85049,0.0,0.0,0.0
85050,0.0,0.0,0.0
85051,0.0,0.0,0.0
85052,0.0,0.0,0.0
85053,0.0,0.0,0.0
85054,0.0,0.0,0.0
85055,0.0,0.0,0.0
85056,0.0,0.0,0.0
85057,0.0,0.0,0.0
85058,0.0,0.0,0.0
85059,0.0,0.0,0.0
85060,0.0,0.0,0.0
85061,0.0,0.0,0.0
85062,0.0,0.0,0.0
85063,0.0,0.0,0.0
85064,0.0,0.0,0.0
85065,0.0,0.0,0.0
85066,0.0,0.0,0.0
85067,0.0,0.0,0.0
85068,0.0,0.0,0.0
85069,0.0,0.0,0.0
85070,0.0,0.0,0.0
85071,0.0,0.0,0.0
85072,0.0,0.0,0.0
85073,0.0,0.0,0.0
85074,0.0,0.0,0.0
85075,0.0,0.0,0.0
85076,0.0,0.0,0.0
85077,0.0,0.0,0.0
85078,0.0,0.0,0.0
85079,0.0,0.0,0.0
85080,0.0,0.0,0.0
85081,0.0,0.0,0.0
85082,0.0,0.0,0.0
85083,0.0,0.0,0.0
85084,0.0,0.0,0.0
85085,0.0,0.0,0.0
85086,0.0,0.0,0.0
85087,0.0,0.0,0.0
85088,0.0,0.0,0.0
85089,0.0,0.0,0.0
85090,0.0,0.0,0.0
85091,0.0,0.0,0.0
85092,0.0,0.0,0.0
85093,0.0,0.0,0.0
85094,0.0,0.0,0.0
85095,0.0,0.0,0.0
85096,0.0,0.0,0.0
85097,0.0,0.0,0.0
85098,0.0,0.0,0.0
85099,0.0,0.0,0.0
85100,0.0,0.0,0.0
85101,0.0,0.0,0.0
85102,0.0,0.0,0.0
85103,0.0,0.0,0.0
85104,0.0,0.0,0.0
85105,0.0,0.0,0.0
85106,0.0,0.0,0.0
85107,0.0,0.0,0.0
85108,0.0,0.0,0.0
85109,0.0,0.0,0.0
85110,0.0,0.0,0.0
85111,0.0,0.0,0.0
85112,0.0,0.0,0.0
85113,0.0,0.0,0.0
85114,0.0,0.0,0.0
85115,0.0,0.0,0.0
85116,0.0,0.0,0.0
85117,0.0,0.0,0.0
85118,0.0,0.0,0.0
85119,0.0,0.0,0.0
85120,0.0,0.0,0.0
85121,0.0,0.0,0.0
85122,0.0,0.0,0.0
85123,0.0,0.0,0.0
85124,0.0,0.0,0.0
85125,0.0,0.0,0.0
85126,0.0,0.0,0.0
85127,0.0,0.0,0.0
85128,0.0,0.0,0.0
85129,0.0,0.0,0.0
85130,0.0,0.0,0.0
85131,0.0,0.0,0.0
85132,0.0,0.0,0.0
85133,0.0,0.0,0.0
85134,0.0,0.0,0.0
85135,0.0,0.0,0.0
85136,0.0,0.0,0.0
85137,0.0,0.0,0.0
85138,0.0,0.0,0.0
85139,0.0,0.0,0.0
85140,0.0,0.0,0.0
85141,0.0,0.0,0.0
85142,0.0,0.0,0.0
85143,0.0,0.0,0.0
85144,0.0,0.0,0.0
85145,0.0,0.0,0.0
85146,0.0,0.0,0.0
85147,0.0,0.0,0.0
85148,0.0,0.0,0.0
85149,0.0,0.0,0.0
85150,0.0,0.0,0.0
85151,0.0,0.0,0.0
85152,0.0,0.0,0.0
85153,0.0,0.0,0.0
85154,0.0,0.0,0.0
85155,0.0,0.0,0.0
85156,0.0,0.0,0.0
85157,0.0,0.0,0.0
85158,0.0,0.0,0.0
85159,0.0,0.0,0.0
85160,0.0,0.0,0.0
85161,0.0,0.0,0.0
85162,0.0,0.0,0.0
85163,0.0,0.0,0.0
85164,0.0,0.0,0.0
85165,0.0,0.0,0.0
85166,0.0,0.0,0.0
85167,0.0,0.0,0.0
85168,0.0,0.0,0.0
85169,0.0,0.0,0.0
85170,0.0,0.0,0.0
85171,0.0,0.0,0.0
85172,0.0,0.0,0.0
85173,0.0,0.0,0.0
85174,0.0,0.0,0.0
85175,0.0,0.0,0.0
85176,0.0,0.0,0.0
85177,0.0,0.0,0.0
85178,0.0,0.0,0.0
85179,0.0,0.0,0.0
85180,0.0,0.0,0.0
85181,0.0,0.0,0.0
85182,0.0,0.0,0.0
85183,0.0,0.0,0.0
85184,0.0,0.0,0.0
85185,0.0,0.0,0.0
85186,0.0,0.0,0.0
85187,0.0,0.0,0.0
85188,0.0,0.0,0.0
85189,0.0,0.0,0.0
85190,0.0,0.0,0.0
85191,0.0,0.0,0.0
85192,0.0,0.0,0.0
85193,0.0,0.0,0.0
85194,0.0,0.0,0.0
85195,0.0,0.0,0.0
85196,0.0,0.0,0.0
85197,0.0,0.0,0.0
85198,0.0,0.0,0.0
85199,0.0,0.0,0.0
85200,0.0,0.0,0.0
85201,0.0,0.0,0.0
85202,0.0,0.0,0.0
85203,0.0,0.0,0.0
85204,0.0,0.0,0.0
85205,0.0,0.0,0.0
85206,0.0,0.0,0.0
85207,0.0,0.0,0.0
85208,0.0,0.0,0.0
85209,0.0,0.0,0.0
85210,0.0,0.0,0.0
85211,0.0,0.0,0.0
85212,0.0,0.0,0.0
85213,0.0,0.0,0.0
85214,0.0,0.0,0.0
85215,0.0,0.0,0.0
85216,0.0,0.0,0.0
85217,0.0,0.0,0.0
85218,0.0,0.0,0.0
85219,0.0,0.0,0.0
85220,0.0,0.0,0.0
85221,0.0,0.0,0.0
85222,0.0,0.0,0.0
85223,0.0,0.0,0.0
85224,0.0,0.0,0.0
85225,0.0,0.0,0.0
85226,0.0,0.0,0.0
85227,0.0,0.0,0.0
85228,0.0,0.0,0.0
85229,0.0,0.0,0.0
85230,0.0,0.0,0.0
85231,0.0,0.0,0.0
85232,0.0,0.0,0.0
85233,0.0,0.0,0.0
85234,0.0,0.0,0.0
85235,0.0,0.0,0.0
85236,0.0,0.0,0.0
85237,0.0,0.0,0.0
85238,0.0,0.0,0.0
85239,0.0,0.0,0.0
85240,0.0,0.0,0.0
85241,0.0,0.0,0.0
85242,0.0,0.0,0.0
85243,0.0,0.0,0.0
85244,0.0,0.0,0.0
85245,0.0,0.0,0.0
85246,0.0,0.0,0.0
85247,0.0,0.0,0.0
85248,0.0,0.0,0.0
85249,0.0,0.0,0.0
85250,0.0,0.0,0.0
85251,0.0,0.0,0.0
85252,0.0,0.0,0.0
85253,0.0,0.0,0.0
85254,0.0,0.0,0.0
85255,0.0,0.0,0.0
85256,0.0,0.0,0.0
85257,0.0,0.0,0.0
85258,0.0,0.0,0.0
85259,0.0,0.0,0.0
85260,0.0,0.0,0.0
85261,0.0,0.0,0.0
85262,0.0,0.0,0.0
85263,0.0,0.0,0.0
85264,0.0,0.0,0.0
85265,0.0,0.0,0.0
85266,0.0,0.0,0.0
85267,0.0,0.0,0.0
85268,0.0,0.0,0.0
85269,0.0,0.0,0.0
85270,0.0,0.0,0.0
85271,0.0,0.0,0.0
85272,0.0,0.0,0.0
85273,0.0,0.0,0.0
85274,0.0,0.0,0.0
85275,0.0,0.0,0.0
85276,0.0,0.0,0.0
85277,0.0,0.0,0.0
85278,0.0,0.0,0.0
85279,0.0,0.0,0.0
85280,0.0,0.0,0.0
85281,0.0,0.0,0.0
85282,0.0,0.0,0.0
85283,0.0,0.0,0.0
85284,0.0,0.0,0.0
85285,0.0,0.0,0.0
85286,0.0,0.0,0.0
85287,0.0,0.0,0.0
85288,0.0,0.0,0.0
85289,0.0,0.0,0.0
85290,0.0,0.0,0.0
85291,0.0,0.0,0.0
85292,0.0,0.0,0.0
85293,0.0,0.0,0.0
85294,0.0,0.0,0.0
85295,0.0,0.0,0.0
85296,0.0,0.0,0.0
85297,0.0,0.0,0.0
85298,0.0,0.0,0.0
85299,0.0,0.0,0.0
85300,0.0,0.0,0.0
85301,0.0,0.0,0.0
85302,0.0,0.0,0.0
85303,0.0,0.0,0.0
85304,0.0,0.0,0.0
85305,0.0,0.0,0.0
85306,0.0,0.0,0.0
85307,0.0,0.0,0.0
85308,0.0,0.0,0.0
85309,0.0,0.0,0.0
85310,0.0,0.0,0.0
85311,0.0,0.0,0.0
85312,0.0,0.0,0.0
85313,0.0,0.0,0.0
85314,0.0,0.0,0.0
85315,0.0,0.0,0.0
85316,0.0,0.0,0.0
85317,0.0,0.0,0.0
85318,0.0,0.0,0.0
85319,0.0,0.0,0.0
85320,0.0,0.0,0.0
85321,0.0,0.0,0.0
85322,0.0,0.0,0.0
85323,0.0,0.0,0.0
85324,0.0,0.0,0.0
85325,0.0,0.0,0.0
85326,0.0,0.0,0.0
85327,0.0,0.0,0.0
85328,0.0,0.0,0.0
85329,0.0,0.0,0.0
85330,0.0,0.0,0.0
85331,0.0,0.0,0.0
85332,0.0,0.0,0.0
85333,0.0,0.0,0.0
85334,0.0,0.0,0.0
85335,0.0,0.0,0.0
85336,0.0,0.0,0.0
85337,0.0,0.0,0.0
85338,0.0,0.0,0.0
85339,0.0,0.0,0.0
85340,0.0,0.0,0.0
85341,0.0,0.0,0.0
85342,0.0,0.0,0.0
85343,0.0,0.0,0.0
85344,0.0,0.0,0.0
85345,0.0,0.0,0.0
85346,0.0,0.0,0.0
85347,0.0,0.0,0.0
85348,0.0,0.0,0.0
85349,0.0,0.0,0.0
85350,0.0,0.0,0.0
85351,0.0,0.0,0.0
85352,0.0,0.0,0.0
85353,0.0,0.0,0.0
85354,0.0,0.0,0.0
85355,0.0,0.0,0.0
85356,0.0,0.0,0.0
85357,0.0,0.0,0.0
85358,0.0,0.0,0.0
85359,0.0,0.0,0.0
85360,0.0,0.0,0.0
85361,0.0,0.0,0.0
85362,0.0,0.0,0.0
85363,0.0,0.0,0.0
85364,0.0,0.0,0.0
85365,0.0,0.0,0.0
85366,0.0,0.0,0.0
85367,0.0,0.0,0.0
85368,0.0,0.0,0.0
85369,0.0,0.0,0.0
85370,0.0,0.0,0.0
85371,0.0,0.0,0.0
85372,0.0,0.0,0.0
85373,0.0,0.0,0.0
85374,0.0,0.0,0.0
85375,0.0,0.0,0.0
85376,0.0,0.0,0.0
85377,0.0,0.0,0.0
85378,0.0,0.0,0.0
85379,0.0,0.0,0.0
85380,0.0,0.0,0.0
85381,0.0,0.0,0.0
85382,0.0,0.0,0.0
85383,0.0,0.0,0.0
85384,0.0,0.0,0.0
85385,0.0,0.0,0.0
85386,0.0,0.0,0.0
85387,0.0,0.0,0.0
85388,0.0,0.0,0.0
85389,0.0,0.0,0.0
85390,0.0,0.0,0.0
85391,0.0,0.0,0.0
85392,0.0,0.0,0.0
85393,0.0,0.0,0.0
85394,0.0,0.0,0.0
85395,0.0,0.0,0.0
85396,0.0,0.0,0.0
85397,0.0,0.0,0.0
85398,0.0,0.0,0.0
85399,0.0,0.0,0.0
85400,0.0,0.0,0.0
85401,0.0,0.0,0.0
85402,0.0,0.0,0.0
85403,0.0,0.0,0.0
85404,0.0,0.0,0.0
85405,0.0,0.0,0.0
85406,0.0,0.0,0.0
85407,0.0,0.0,0.0
85408,0.0,0.0,0.0
85409,0.0,0.0,0.0
85410,0.0,0.0,0.0
85411,0.0,0.0,0.0
85412,0.0,0.0,0.0
85413,0.0,0.0,0.0
85414,0.0,0.0,0.0
85415,0.0,0.0,0.0
85416,0.0,0.0,0.0
85417,0.0,0.0,0.0
85418,0.0,0.0,0.0
85419,0.0,0.0,0.0
85420,0.0,0.0,0.0
85421,0.0,0.0,0.0
85422,0.0,0.0,0.0
85423,0.0,0.0,0.0
85424,0.0,0.0,0.0
85425,0.0,0.0,0.0
85426,0.0,0.0,0.0
85427,0.0,0.0,0.0
85428,0.0,0.0,0.0
85429,0.0,0.0,0.0
85430,0.0,0.0,0.0
85431,0.0,0.0,0.0
85432,0.0,0.0,0.0
85433,0.0,0.0,0.0
85434,0.0,0.0,0.0
85435,0.0,0.0,0.0
85436,0.0,0.0,0.0
85437,0.0,0.0,0.0
85438,0.0,0.0,0.0
85439,0.0,0.0,0.0
85440,0.0,0.0,0.0
85441,0.0,0.0,0.0
85442,0.0,0.0,0.0
85443,0.0,0.0,0.0
85444,0.0,0.0,0.0
85445,0.0,0.0,0.0
85446,0.0,0.0,0.0
85447,0.0,0.0,0.0
85448,0.0,0.0,0.0
85449,0.0,0.0,0.0
85450,0.0,0.0,0.0
85451,0.0,0.0,0.0
85452,0.0,0.0,0.0
85453,0.0,0.0,0.0
85454,0.0,0.0,0.0
85455,0.0,0.0,0.0
85456,0.0,0.0,0.0
85457,0.0,0.0,0.0
85458,0.0,0.0,0.0
85459,0.0,0.0,0.0
85460,0.0,0.0,0.0
85461,0.0,0.0,0.0
85462,0.0,0.0,0.0
85463,0.0,0.0,0.0
85464,0.0,0.0,0.0
