,0,1,2
86128,0.0,0.0,0.0
86129,0.0,0.0,0.0
86130,0.0,0.0,0.0
86131,0.0,0.0,0.0
86132,0.0,0.0,0.0
86133,0.0,0.0,0.0
86134,0.0,0.0,0.0
86135,0.0,0.0,0.0
86136,0.0,0.0,0.0
86137,0.0,0.0,0.0
86138,0.0,0.0,0.0
86139,0.0,0.0,0.0
86140,0.0,0.0,0.0
86141,0.0,0.0,0.0
86142,0.0,0.0,0.0
86143,0.0,0.0,0.0
86144,0.0,0.0,0.0
86145,0.0,0.0,0.0
86146,0.0,0.0,0.0
86147,0.0,0.0,0.0
86148,0.0,0.0,0.0
86149,0.0,0.0,0.0
86150,0.0,0.0,0.0
86151,0.0,0.0,0.0
86152,0.0,0.0,0.0
86153,0.0,0.0,0.0
86154,0.0,0.0,0.0
86155,0.0,0.0,0.0
86156,0.0,0.0,0.0
86157,0.0,0.0,0.0
86158,0.0,0.0,0.0
86159,0.0,0.0,0.0
86160,0.0,0.0,0.0
86161,0.0,0.0,0.0
86162,0.0,0.0,0.0
86163,0.0,0.0,0.0
86164,0.0,0.0,0.0
86165,0.0,0.0,0.0
86166,0.0,0.0,0.0
86167,0.0,0.0,0.0
86168,0.0,0.0,0.0
86169,0.0,0.0,0.0
86170,0.0,0.0,0.0
86171,0.0,0.0,0.0
86172,0.0,0.0,0.0
86173,0.0,0.0,0.0
86174,0.0,0.0,0.0
86175,0.0,0.0,0.0
86176,0.0,0.0,0.0
86177,0.0,0.0,0.0
86178,0.0,0.0,0.0
86179,0.0,0.0,0.0
86180,0.0,0.0,0.0
86181,0.0,0.0,0.0
86182,0.0,0.0,0.0
86183,0.0,0.0,0.0
86184,0.0,0.0,0.0
86185,0.0,0.0,0.0
86186,0.0,0.0,0.0
86187,0.0,0.0,0.0
86188,0.0,0.0,0.0
86189,0.0,0.0,0.0
86190,0.0,0.0,0.0
86191,0.0,0.0,0.0
86192,0.0,0.0,0.0
86193,0.0,0.0,0.0
86194,0.0,0.0,0.0
86195,0.0,0.0,0.0
86196,0.0,0.0,0.0
86197,0.0,0.0,0.0
86198,0.0,0.0,0.0
86199,0.0,0.0,0.0
86200,0.0,0.0,0.0
86201,0.0,0.0,0.0
86202,0.0,0.0,0.0
86203,0.0,0.0,0.0
86204,0.0,0.0,0.0
86205,0.0,0.0,0.0
86206,0.0,0.0,0.0
86207,0.0,0.0,0.0
86208,0.0,0.0,0.0
86209,0.0,0.0,0.0
86210,0.0,0.0,0.0
86211,0.0,0.0,0.0
86212,0.0,0.0,0.0
86213,0.0,0.0,0.0
86214,0.0,0.0,0.0
86215,0.0,0.0,0.0
86216,0.0,0.0,0.0
86217,0.0,0.0,0.0
86218,0.0,0.0,0.0
86219,0.0,0.0,0.0
86220,0.0,0.0,0.0
86221,0.0,0.0,0.0
86222,0.0,0.0,0.0
86223,0.0,0.0,0.0
86224,0.0,0.0,0.0
86225,0.0,0.0,0.0
86226,0.0,0.0,0.0
86227,0.0,0.0,0.0
86228,0.0,0.0,0.0
86229,0.0,0.0,0.0
86230,0.0,0.0,0.0
86231,0.0,0.0,0.0
86232,0.0,0.0,0.0
86233,0.0,0.0,0.0
86234,0.0,0.0,0.0
86235,0.0,0.0,0.0
86236,0.0,0.0,0.0
86237,0.0,0.0,0.0
86238,0.0,0.0,0.0
86239,0.0,0.0,0.0
86240,0.0,0.0,0.0
86241,0.0,0.0,0.0
86242,0.0,0.0,0.0
86243,0.0,0.0,0.0
86244,0.0,0.0,0.0
86245,0.0,0.0,0.0
86246,0.0,0.0,0.0
86247,0.0,0.0,0.0
86248,0.0,0.0,0.0
86249,0.0,0.0,0.0
86250,0.0,0.0,0.0
86251,0.0,0.0,0.0
86252,0.0,0.0,0.0
86253,0.0,0.0,0.0
86254,0.0,0.0,0.0
86255,0.0,0.0,0.0
86256,0.0,0.0,0.0
86257,0.0,0.0,0.0
86258,0.0,0.0,0.0
86259,0.0,0.0,0.0
86260,0.0,0.0,0.0
86261,0.0,0.0,0.0
86262,0.0,0.0,0.0
86263,0.0,0.0,0.0
86264,0.0,0.0,0.0
86265,0.0,0.0,0.0
86266,0.0,0.0,0.0
86267,0.0,0.0,0.0
86268,0.0,0.0,0.0
86269,0.0,0.0,0.0
86270,0.0,0.0,0.0
86271,0.0,0.0,0.0
86272,0.0,0.0,0.0
86273,0.0,0.0,0.0
86274,0.0,0.0,0.0
86275,0.0,0.0,0.0
86276,0.0,0.0,0.0
86277,0.0,0.0,0.0
86278,0.0,0.0,0.0
86279,0.0,0.0,0.0
86280,0.0,0.0,0.0
86281,0.0,0.0,0.0
86282,0.0,0.0,0.0
86283,0.0,0.0,0.0
86284,0.0,0.0,0.0
86285,0.0,0.0,0.0
86286,0.0,0.0,0.0
86287,0.0,0.0,0.0
86288,0.0,0.0,0.0
86289,0.0,0.0,0.0
86290,0.0,0.0,0.0
86291,0.0,0.0,0.0
86292,0.0,0.0,0.0
86293,0.0,0.0,0.0
86294,0.0,0.0,0.0
86295,0.0,0.0,0.0
86296,0.0,0.0,0.0
86297,0.0,0.0,0.0
86298,0.0,0.0,0.0
86299,0.0,0.0,0.0
86300,0.0,0.0,0.0
86301,0.0,0.0,0.0
86302,0.0,0.0,0.0
86303,0.0,0.0,0.0
86304,0.0,0.0,0.0
86305,0.0,0.0,0.0
86306,0.0,0.0,0.0
86307,0.0,0.0,0.0
86308,0.0,0.0,0.0
86309,0.0,0.0,0.0
86310,0.0,0.0,0.0
86311,0.0,0.0,0.0
86312,0.0,0.0,0.0
86313,0.0,0.0,0.0
86314,0.0,0.0,0.0
86315,0.0,0.0,0.0
86316,0.0,0.0,0.0
86317,0.0,0.0,0.0
86318,0.0,0.0,0.0
86319,0.0,0.0,0.0
86320,0.0,0.0,0.0
86321,0.0,0.0,0.0
86322,0.0,0.0,0.0
86323,0.0,0.0,0.0
86324,0.0,0.0,0.0
86325,0.0,0.0,0.0
86326,0.0,0.0,0.0
86327,0.0,0.0,0.0
86328,0.0,0.0,0.0
86329,0.0,0.0,0.0
86330,0.0,0.0,0.0
86331,0.0,0.0,0.0
86332,0.0,0.0,0.0
86333,0.0,0.0,0.0
86334,0.0,0.0,0.0
86335,0.0,0.0,0.0
86336,0.0,0.0,0.0
86337,0.0,0.0,0.0
86338,0.0,0.0,0.0
86339,0.0,0.0,0.0
86340,0.0,0.0,0.0
86341,0.0,0.0,0.0
86342,0.0,0.0,0.0
86343,0.0,0.0,0.0
86344,0.0,0.0,0.0
86345,0.0,0.0,0.0
86346,0.0,0.0,0.0
86347,0.0,0.0,0.0
86348,0.0,0.0,0.0
86349,0.0,0.0,0.0
86350,0.0,0.0,0.0
86351,0.0,0.0,0.0
86352,0.0,0.0,0.0
86353,0.0,0.0,0.0
86354,0.0,0.0,0.0
86355,0.0,0.0,0.0
86356,0.0,0.0,0.0
86357,0.0,0.0,0.0
86358,0.0,0.0,0.0
86359,0.0,0.0,0.0
86360,0.0,0.0,0.0
86361,0.0,0.0,0.0
86362,0.0,0.0,0.0
86363,0.0,0.0,0.0
86364,0.0,0.0,0.0
86365,0.0,0.0,0.0
86366,0.0,0.0,0.0
86367,0.0,0.0,0.0
86368,0.0,0.0,0.0
86369,0.0,0.0,0.0
86370,0.0,0.0,0.0
86371,0.0,0.0,0.0
86372,0.0,0.0,0.0
86373,0.0,0.0,0.0
86374,0.0,0.0,0.0
86375,0.0,0.0,0.0
86376,0.0,0.0,0.0
86377,0.0,0.0,0.0
86378,0.0,0.0,0.0
86379,0.0,0.0,0.0
86380,0.0,0.0,0.0
86381,0.0,0.0,0.0
86382,0.0,0.0,0.0
86383,0.0,0.0,0.0
86384,0.0,0.0,0.0
86385,0.0,0.0,0.0
86386,0.0,0.0,0.0
86387,0.0,0.0,0.0
86388,0.0,0.0,0.0
86389,0.0,0.0,0.0
86390,0.0,0.0,0.0
86391,0.0,0.0,0.0
86392,0.0,0.0,0.0
86393,0.0,0.0,0.0
86394,0.0,0.0,0.0
86395,0.0,0.0,0.0
86396,0.0,0.0,0.0
86397,0.0,0.0,0.0
86398,0.0,0.0,0.0
86399,0.0,0.0,0.0
86400,0.0,0.0,0.0
86401,0.0,0.0,0.0
86402,0.0,0.0,0.0
86403,0.0,0.0,0.0
86404,0.0,0.0,0.0
86405,0.0,0.0,0.0
86406,0.0,0.0,0.0
86407,0.0,0.0,0.0
86408,0.0,0.0,0.0
86409,0.0,0.0,0.0
86410,0.0,0.0,0.0
86411,0.0,0.0,0.0
86412,0.0,0.0,0.0
86413,0.0,0.0,0.0
86414,0.0,0.0,0.0
86415,0.0,0.0,0.0
86416,0.0,0.0,0.0
86417,0.0,0.0,0.0
86418,0.0,0.0,0.0
86419,0.0,0.0,0.0
86420,0.0,0.0,0.0
86421,0.0,0.0,0.0
86422,0.0,0.0,0.0
86423,0.0,0.0,0.0
86424,0.0,0.0,0.0
86425,0.0,0.0,0.0
86426,0.0,0.0,0.0
86427,0.0,0.0,0.0
86428,0.0,0.0,0.0
86429,0.0,0.0,0.0
86430,0.0,0.0,0.0
86431,0.0,0.0,0.0
86432,0.0,0.0,0.0
86433,0.0,0.0,0.0
86434,0.0,0.0,0.0
86435,0.0,0.0,0.0
86436,0.0,0.0,0.0
86437,0.0,0.0,0.0
86438,0.0,0.0,0.0
86439,0.0,0.0,0.0
86440,0.0,0.0,0.0
86441,0.0,0.0,0.0
86442,0.0,0.0,0.0
86443,0.0,0.0,0.0
86444,0.0,0.0,0.0
86445,0.0,0.0,0.0
86446,0.0,0.0,0.0
86447,0.0,0.0,0.0
86448,0.0,0.0,0.0
86449,0.0,0.0,0.0
86450,0.0,0.0,0.0
86451,0.0,0.0,0.0
86452,0.0,0.0,0.0
86453,0.0,0.0,0.0
86454,0.0,0.0,0.0
86455,0.0,0.0,0.0
86456,0.0,0.0,0.0
86457,0.0,0.0,0.0
86458,0.0,0.0,0.0
86459,0.0,0.0,0.0
86460,0.0,0.0,0.0
86461,0.0,0.0,0.0
86462,0.0,0.0,0.0
86463,0.0,0.0,0.0
86464,0.0,0.0,0.0
86465,0.0,0.0,0.0
86466,0.0,0.0,0.0
86467,0.0,0.0,0.0
86468,0.0,0.0,0.0
86469,0.0,0.0,0.0
86470,0.0,0.0,0.0
86471,0.0,0.0,0.0
86472,0.0,0.0,0.0
86473,0.0,0.0,0.0
86474,0.0,0.0,0.0
86475,0.0,0.0,0.0
86476,0.0,0.0,0.0
86477,0.0,0.0,0.0
86478,0.0,0.0,0.0
86479,0.0,0.0,0.0
86480,0.0,0.0,0.0
86481,0.0,0.0,0.0
86482,0.0,0.0,0.0
86483,0.0,0.0,0.0
86484,0.0,0.0,0.0
86485,0.0,0.0,0.0
86486,0.0,0.0,0.0
86487,0.0,0.0,0.0
86488,0.0,0.0,0.0
86489,0.0,0.0,0.0
86490,0.0,0.0,0.0
86491,0.0,0.0,0.0
86492,0.0,0.0,0.0
86493,0.0,0.0,0.0
86494,0.0,0.0,0.0
86495,0.0,0.0,0.0
86496,0.0,0.0,0.0
86497,0.0,0.0,0.0
86498,0.0,0.0,0.0
86499,0.0,0.0,0.0
86500,0.0,0.0,0.0
86501,0.0,0.0,0.0
86502,0.0,0.0,0.0
86503,0.0,0.0,0.0
86504,0.0,0.0,0.0
86505,0.0,0.0,0.0
86506,0.0,0.0,0.0
86507,0.0,0.0,0.0
86508,0.0,0.0,0.0
86509,0.0,0.0,0.0
86510,0.0,0.0,0.0
86511,0.0,0.0,0.0
86512,0.0,0.0,0.0
86513,0.0,0.0,0.0
86514,0.0,0.0,0.0
86515,0.0,0.0,0.0
86516,0.0,0.0,0.0
86517,0.0,0.0,0.0
86518,0.0,0.0,0.0
86519,0.0,0.0,0.0
86520,0.0,0.0,0.0
86521,0.0,0.0,0.0
86522,0.0,0.0,0.0
86523,0.0,0.0,0.0
86524,0.0,0.0,0.0
86525,0.0,0.0,0.0
86526,0.0,0.0,0.0
86527,0.0,0.0,0.0
86528,0.0,0.0,0.0
86529,0.0,0.0,0.0
86530,0.0,0.0,0.0
86531,0.0,0.0,0.0
86532,0.0,0.0,0.0
86533,0.0,0.0,0.0
86534,0.0,0.0,0.0
86535,0.0,0.0,0.0
86536,0.0,0.0,0.0
86537,0.0,0.0,0.0
86538,0.0,0.0,0.0
86539,0.0,0.0,0.0
86540,0.0,0.0,0.0
86541,0.0,0.0,0.0
86542,0.0,0.0,0.0
86543,0.0,0.0,0.0
86544,0.0,0.0,0.0
86545,0.0,0.0,0.0
86546,0.0,0.0,0.0
86547,0.0,0.0,0.0
86548,0.0,0.0,0.0
86549,0.0,0.0,0.0
86550,0.0,0.0,0.0
86551,0.0,0.0,0.0
86552,0.0,0.0,0.0
86553,0.0,0.0,0.0
86554,0.0,0.0,0.0
86555,0.0,0.0,0.0
86556,0.0,0.0,0.0
86557,0.0,0.0,0.0
86558,0.0,0.0,0.0
86559,0.0,0.0,0.0
86560,0.0,0.0,0.0
86561,0.0,0.0,0.0
86562,0.0,0.0,0.0
86563,0.0,0.0,0.0
86564,0.0,0.0,0.0
86565,0.0,0.0,0.0
86566,0.0,0.0,0.0
86567,0.0,0.0,0.0
86568,0.0,0.0,0.0
86569,0.0,0.0,0.0
86570,0.0,0.0,0.0
86571,0.0,0.0,0.0
86572,0.0,0.0,0.0
86573,0.0,0.0,0.0
86574,0.0,0.0,0.0
86575,0.0,0.0,0.0
86576,0.0,0.0,0.0
86577,0.0,0.0,0.0
86578,0.0,0.0,0.0
86579,0.0,0.0,0.0
86580,0.0,0.0,0.0
86581,0.0,0.0,0.0
86582,0.0,0.0,0.0
86583,0.0,0.0,0.0
86584,0.0,0.0,0.0
86585,0.0,0.0,0.0
86586,0.0,0.0,0.0
86587,0.0,0.0,0.0
86588,0.0,0.0,0.0
86589,0.0,0.0,0.0
86590,0.0,0.0,0.0
86591,0.0,0.0,0.0
86592,0.0,0.0,0.0
86593,0.0,0.0,0.0
86594,0.0,0.0,0.0
86595,0.0,0.0,0.0
86596,0.0,0.0,0.0
86597,0.0,0.0,0.0
86598,0.0,0.0,0.0
86599,0.0,0.0,0.0
86600,0.0,0.0,0.0
86601,0.0,0.0,0.0
86602,0.0,0.0,0.0
86603,0.0,0.0,0.0
86604,0.0,0.0,0.0
86605,0.0,0.0,0.0
86606,0.0,0.0,0.0
86607,0.0,0.0,0.0
86608,0.0,0.0,0.0
86609,0.0,0.0,0.0
86610,0.0,0.0,0.0
86611,0.0,0.0,0.0
86612,0.0,0.0,0.0
86613,0.0,0.0,0.0
86614,0.0,0.0,0.0
86615,0.0,0.0,0.0
86616,0.0,0.0,0.0
86617,0.0,0.0,0.0
86618,0.0,0.0,0.0
86619,0.0,0.0,0.0
86620,0.0,0.0,0.0
86621,0.0,0.0,0.0
86622,0.0,0.0,0.0
86623,0.0,0.0,0.0
86624,0.0,0.0,0.0
86625,0.0,0.0,0.0
86626,0.0,0.0,0.0
86627,0.0,0.0,0.0
86628,0.0,0.0,0.0
86629,0.0,0.0,0.0
86630,0.0,0.0,0.0
86631,0.0,0.0,0.0
86632,0.0,0.0,0.0
86633,0.0,0.0,0.0
86634,0.0,0.0,0.0
86635,0.0,0.0,0.0
86636,0.0,0.0,0.0
86637,0.0,0.0,0.0
86638,0.0,0.0,0.0
86639,0.0,0.0,0.0
86640,0.0,0.0,0.0
86641,0.0,0.0,0.0
86642,0.0,0.0,0.0
86643,0.0,0.0,0.0
86644,0.0,0.0,0.0
86645,0.0,0.0,0.0
86646,0.0,0.0,0.0
86647,0.0,0.0,0.0
86648,0.0,0.0,0.0
86649,0.0,0.0,0.0
86650,0.0,0.0,0.0
86651,0.0,0.0,0.0
86652,0.0,0.0,0.0
86653,0.0,0.0,0.0
86654,0.0,0.0,0.0
86655,0.0,0.0,0.0
86656,0.0,0.0,0.0
86657,0.0,0.0,0.0
86658,0.0,0.0,0.0
86659,0.0,0.0,0.0
86660,0.0,0.0,0.0
86661,0.0,0.0,0.0
86662,0.0,0.0,0.0
86663,0.0,0.0,0.0
86664,0.0,0.0,0.0
86665,0.0,0.0,0.0
86666,0.0,0.0,0.0
86667,0.0,0.0,0.0
86668,0.0,0.0,0.0
86669,0.0,0.0,0.0
86670,0.0,0.0,0.0
86671,0.0,0.0,0.0
86672,0.0,0.0,0.0
86673,0.0,0.0,0.0
86674,0.0,0.0,0.0
86675,0.0,0.0,0.0
86676,0.0,0.0,0.0
86677,0.0,0.0,0.0
86678,0.0,0.0,0.0
86679,0.0,0.0,0.0
86680,0.0,0.0,0.0
86681,0.0,0.0,0.0
86682,0.0,0.0,0.0
86683,0.0,0.0,0.0
86684,0.0,0.0,0.0
86685,0.0,0.0,0.0
86686,0.0,0.0,0.0
86687,0.0,0.0,0.0
86688,0.0,0.0,0.0
86689,0.0,0.0,0.0
86690,0.0,0.0,0.0
86691,0.0,0.0,0.0
86692,0.0,0.0,0.0
86693,0.0,0.0,0.0
86694,0.0,0.0,0.0
86695,0.0,0.0,0.0
86696,0.0,0.0,0.0
86697,0.0,0.0,0.0
86698,0.0,0.0,0.0
86699,0.0,0.0,0.0
86700,0.0,0.0,0.0
86701,0.0,0.0,0.0
86702,0.0,0.0,0.0
86703,0.0,0.0,0.0
86704,0.0,0.0,0.0
86705,0.0,0.0,0.0
86706,0.0,0.0,0.0
86707,0.0,0.0,0.0
86708,0.0,0.0,0.0
86709,0.0,0.0,0.0
86710,0.0,0.0,0.0
86711,0.0,0.0,0.0
86712,0.0,0.0,0.0
86713,0.0,0.0,0.0
86714,0.0,0.0,0.0
86715,0.0,0.0,0.0
86716,0.0,0.0,0.0
86717,0.0,0.0,0.0
86718,0.0,0.0,0.0
86719,0.0,0.0,0.0
86720,0.0,0.0,0.0
86721,0.0,0.0,0.0
86722,0.0,0.0,0.0
86723,0.0,0.0,0.0
86724,0.0,0.0,0.0
86725,0.0,0.0,0.0
86726,0.0,0.0,0.0
86727,0.0,0.0,0.0
86728,0.0,0.0,0.0
86729,0.0,0.0,0.0
86730,0.0,0.0,0.0
86731,0.0,0.0,0.0
86732,0.0,0.0,0.0
86733,0.0,0.0,0.0
86734,0.0,0.0,0.0
86735,0.0,0.0,0.0
86736,0.0,0.0,0.0
86737,0.0,0.0,0.0
86738,0.0,0.0,0.0
86739,0.0,0.0,0.0
86740,0.0,0.0,0.0
86741,0.0,0.0,0.0
86742,0.0,0.0,0.0
86743,0.0,0.0,0.0
86744,0.0,0.0,0.0
86745,0.0,0.0,0.0
86746,0.0,0.0,0.0
86747,0.0,0.0,0.0
86748,0.0,0.0,0.0
86749,0.0,0.0,0.0
86750,0.0,0.0,0.0
86751,0.0,0.0,0.0
86752,0.0,0.0,0.0
86753,0.0,0.0,0.0
86754,0.0,0.0,0.0
86755,0.0,0.0,0.0
86756,0.0,0.0,0.0
86757,0.0,0.0,0.0
86758,0.0,0.0,0.0
86759,0.0,0.0,0.0
86760,0.0,0.0,0.0
86761,0.0,0.0,0.0
86762,0.0,0.0,0.0
86763,0.0,0.0,0.0
86764,0.0,0.0,0.0
86765,0.0,0.0,0.0
86766,0.0,0.0,0.0
86767,0.0,0.0,0.0
86768,0.0,0.0,0.0
86769,0.0,0.0,0.0
86770,0.0,0.0,0.0
86771,0.0,0.0,0.0
86772,0.0,0.0,0.0
86773,0.0,0.0,0.0
86774,0.0,0.0,0.0
86775,0.0,0.0,0.0
86776,0.0,0.0,0.0
86777,0.0,0.0,0.0
86778,0.0,0.0,0.0
86779,0.0,0.0,0.0
86780,0.0,0.0,0.0
86781,0.0,0.0,0.0
86782,0.0,0.0,0.0
86783,0.0,0.0,0.0
86784,0.0,0.0,0.0
86785,0.0,0.0,0.0
86786,0.0,0.0,0.0
86787,0.0,0.0,0.0
86788,0.0,0.0,0.0
86789,0.0,0.0,0.0
86790,0.0,0.0,0.0
86791,0.0,0.0,0.0
86792,0.0,0.0,0.0
86793,0.0,0.0,0.0
86794,0.0,0.0,0.0
86795,0.0,0.0,0.0
86796,0.0,0.0,0.0
86797,0.0,0.0,0.0
86798,0.0,0.0,0.0
86799,0.0,0.0,0.0
86800,0.0,0.0,0.0
86801,0.0,0.0,0.0
86802,0.0,0.0,0.0
86803,0.0,0.0,0.0
86804,0.0,0.0,0.0
86805,0.0,0.0,0.0
86806,0.0,0.0,0.0
86807,0.0,0.0,0.0
86808,0.0,0.0,0.0
86809,0.0,0.0,0.0
86810,0.0,0.0,0.0
86811,0.0,0.0,0.0
86812,0.0,0.0,0.0
86813,0.0,0.0,0.0
86814,0.0,0.0,0.0
86815,0.0,0.0,0.0
86816,0.0,0.0,0.0
86817,0.0,0.0,0.0
86818,0.0,0.0,0.0
86819,0.0,0.0,0.0
86820,0.0,0.0,0.0
86821,0.0,0.0,0.0
86822,0.0,0.0,0.0
86823,0.0,0.0,0.0
86824,0.0,0.0,0.0
86825,0.0,0.0,0.0
86826,0.0,0.0,0.0
86827,0.0,0.0,0.0
86828,0.0,0.0,0.0
86829,0.0,0.0,0.0
86830,0.0,0.0,0.0
86831,0.0,0.0,0.0
86832,0.0,0.0,0.0
86833,0.0,0.0,0.0
86834,0.0,0.0,0.0
86835,0.0,0.0,0.0
86836,0.0,0.0,0.0
86837,0.0,0.0,0.0
86838,0.0,0.0,0.0
86839,0.0,0.0,0.0
86840,0.0,0.0,0.0
86841,0.0,0.0,0.0
86842,0.0,0.0,0.0
86843,0.0,0.0,0.0
86844,0.0,0.0,0.0
86845,0.0,0.0,0.0
86846,0.0,0.0,0.0
86847,0.0,0.0,0.0
86848,0.0,0.0,0.0
86849,0.0,0.0,0.0
86850,0.0,0.0,0.0
86851,0.0,0.0,0.0
86852,0.0,0.0,0.0
86853,0.0,0.0,0.0
86854,0.0,0.0,0.0
86855,0.0,0.0,0.0
86856,0.0,0.0,0.0
86857,0.0,0.0,0.0
86858,0.0,0.0,0.0
86859,0.0,0.0,0.0
86860,0.0,0.0,0.0
86861,0.0,0.0,0.0
86862,0.0,0.0,0.0
86863,0.0,0.0,0.0
86864,0.0,0.0,0.0
86865,0.0,0.0,0.0
86866,0.0,0.0,0.0
86867,0.0,0.0,0.0
86868,0.0,0.0,0.0
86869,0.0,0.0,0.0
86870,0.0,0.0,0.0
86871,0.0,0.0,0.0
86872,0.0,0.0,0.0
86873,0.0,0.0,0.0
86874,0.0,0.0,0.0
86875,0.0,0.0,0.0
86876,0.0,0.0,0.0
86877,0.0,0.0,0.0
86878,0.0,0.0,0.0
86879,0.0,0.0,0.0
86880,0.0,0.0,0.0
86881,0.0,0.0,0.0
86882,0.0,0.0,0.0
86883,0.0,0.0,0.0
86884,0.0,0.0,0.0
86885,0.0,0.0,0.0
86886,0.0,0.0,0.0
86887,0.0,0.0,0.0
86888,0.0,0.0,0.0
86889,0.0,0.0,0.0
86890,0.0,0.0,0.0
86891,0.0,0.0,0.0
86892,0.0,0.0,0.0
86893,0.0,0.0,0.0
86894,0.0,0.0,0.0
86895,0.0,0.0,0.0
86896,0.0,0.0,0.0
86897,0.0,0.0,0.0
86898,0.0,0.0,0.0
86899,0.0,0.0,0.0
86900,0.0,0.0,0.0
86901,0.0,0.0,0.0
86902,0.0,0.0,0.0
86903,0.0,0.0,0.0
86904,0.0,0.0,0.0
86905,0.0,0.0,0.0
86906,0.0,0.0,0.0
86907,0.0,0.0,0.0
86908,0.0,0.0,0.0
86909,0.0,0.0,0.0
86910,0.0,0.0,0.0
86911,0.0,0.0,0.0
86912,0.0,0.0,0.0
86913,0.0,0.0,0.0
86914,0.0,0.0,0.0
86915,0.0,0.0,0.0
86916,0.0,0.0,0.0
86917,0.0,0.0,0.0
86918,0.0,0.0,0.0
86919,0.0,0.0,0.0
86920,0.0,0.0,0.0
86921,0.0,0.0,0.0
86922,0.0,0.0,0.0
86923,0.0,0.0,0.0
86924,0.0,0.0,0.0
86925,0.0,0.0,0.0
86926,0.0,0.0,0.0
86927,0.0,0.0,0.0
86928,0.0,0.0,0.0
86929,0.0,0.0,0.0
86930,0.0,0.0,0.0
86931,0.0,0.0,0.0
86932,0.0,0.0,0.0
86933,0.0,0.0,0.0
86934,0.0,0.0,0.0
86935,0.0,0.0,0.0
86936,0.0,0.0,0.0
86937,0.0,0.0,0.0
86938,0.0,0.0,0.0
86939,0.0,0.0,0.0
86940,0.0,0.0,0.0
86941,0.0,0.0,0.0
86942,0.0,0.0,0.0
86943,0.0,0.0,0.0
86944,0.0,0.0,0.0
86945,0.0,0.0,0.0
86946,0.0,0.0,0.0
86947,0.0,0.0,0.0
86948,0.0,0.0,0.0
86949,0.0,0.0,0.0
86950,0.0,0.0,0.0
86951,0.0,0.0,0.0
86952,0.0,0.0,0.0
86953,0.0,0.0,0.0
86954,0.0,0.0,0.0
86955,0.0,0.0,0.0
86956,0.0,0.0,0.0
86957,0.0,0.0,0.0
86958,0.0,0.0,0.0
86959,0.0,0.0,0.0
86960,0.0,0.0,0.0
86961,0.0,0.0,0.0
86962,0.0,0.0,0.0
86963,0.0,0.0,0.0
86964,0.0,0.0,0.0
86965,0.0,0.0,0.0
86966,0.0,0.0,0.0
86967,0.0,0.0,0.0
86968,0.0,0.0,0.0
86969,0.0,0.0,0.0
86970,0.0,0.0,0.0
86971,0.0,0.0,0.0
86972,0.0,0.0,0.0
86973,0.0,0.0,0.0
86974,0.0,0.0,0.0
86975,0.0,0.0,0.0
86976,0.0,0.0,0.0
86977,0.0,0.0,0.0
86978,0.0,0.0,0.0
86979,0.0,0.0,0.0
86980,0.0,0.0,0.0
86981,0.0,0.0,0.0
86982,0.0,0.0,0.0
86983,0.0,0.0,0.0
86984,0.0,0.0,0.0
86985,0.0,0.0,0.0
86986,0.0,0.0,0.0
86987,0.0,0.0,0.0
86988,0.0,0.0,0.0
86989,0.0,0.0,0.0
86990,0.0,0.0,0.0
86991,0.0,0.0,0.0
86992,0.0,0.0,0.0
86993,0.0,0.0,0.0
86994,0.0,0.0,0.0
86995,0.0,0.0,0.0
86996,0.0,0.0,0.0
86997,0.0,0.0,0.0
86998,0.0,0.0,0.0
86999,0.0,0.0,0.0
87000,0.0,0.0,0.0
87001,0.0,0.0,0.0
87002,0.0,0.0,0.0
87003,0.0,0.0,0.0
87004,0.0,0.0,0.0
87005,0.0,0.0,0.0
87006,0.0,0.0,0.0
87007,0.0,0.0,0.0
87008,0.0,0.0,0.0
87009,0.0,0.0,0.0
87010,0.0,0.0,0.0
87011,0.0,0.0,0.0
87012,0.0,0.0,0.0
87013,0.0,0.0,0.0
87014,0.0,0.0,0.0
87015,0.0,0.0,0.0
87016,0.0,0.0,0.0
87017,0.0,0.0,0.0
87018,0.0,0.0,0.0
87019,0.0,0.0,0.0
87020,0.0,0.0,0.0
87021,0.0,0.0,0.0
87022,0.0,0.0,0.0
87023,0.0,0.0,0.0
87024,0.0,0.0,0.0
87025,0.0,0.0,0.0
87026,0.0,0.0,0.0
87027,0.0,0.0,0.0
87028,0.0,0.0,0.0
87029,0.0,0.0,0.0
87030,0.0,0.0,0.0
87031,0.0,0.0,0.0
87032,0.0,0.0,0.0
87033,0.0,0.0,0.0
87034,0.0,0.0,0.0
87035,0.0,0.0,0.0
87036,0.0,0.0,0.0
87037,0.0,0.0,0.0
87038,0.0,0.0,0.0
87039,0.0,0.0,0.0
87040,0.0,0.0,0.0
87041,0.0,0.0,0.0
87042,0.0,0.0,0.0
87043,0.0,0.0,0.0
87044,0.0,0.0,0.0
87045,0.0,0.0,0.0
87046,0.0,0.0,0.0
87047,0.0,0.0,0.0
87048,0.0,0.0,0.0
87049,0.0,0.0,0.0
87050,0.0,0.0,0.0
87051,0.0,0.0,0.0
87052,0.0,0.0,0.0
87053,0.0,0.0,0.0
87054,0.0,0.0,0.0
87055,0.0,0.0,0.0
87056,0.0,0.0,0.0
87057,0.0,0.0,0.0
87058,0.0,0.0,0.0
87059,0.0,0.0,0.0
